idx,sx,sy,sz,rx,ry,state_angle,t_A_0,z_rot,R_E_0_contact,t_E_0_contact
1,0.018,0.32655022183271437,0.5462693837962777,-0.009,-0.16327511091635719,-8.42985438515884,-0.20772168564701943,0.4463333895022166,0.28313469189813883,148.20193476704267,0.7567352830691267,-0.1696509329713261,-0.6313242212209564,-0.18017412131825267,0.8742084067387034,-0.450884627809125,0.6284019393393723,0.4549485932820721,0.6309776383558926,0.21110945184600738,0.7652915669191322,0.2782049564193665
8,0.018,0.4995626550135647,0.6336308001673252,-0.009,-0.24978132750678236,-5.357914585174201,-0.33237381018768314,0.7929480968870889,0.3268154000836626,100.11073214877375,0.42638219552564793,0.47953396318474784,-0.7669715780203704,-0.6653608088460022,0.7406809614221416,0.0932025076838909,0.6127750136799982,0.4705729396587748,0.6348762801289533,0.3640553798729065,0.7458508300726623,0.4227285145804031
10,0.018,0.4990859237085095,0.3938927923661867,-0.009,-0.24954296185425476,-5.363295480549979,-0.7459692596786782,0.38553912759897496,0.20694639618309335,88.29769860157384,-0.4484393306392377,-0.2532984388203814,-0.8571709675595589,-0.656826512668674,0.7438046864160829,0.12382859411695205,0.6062021931594614,0.6185422292427819,-0.49992440593756693,-0.03245258672852504,0.22974817770326833,0.5307693583874993
13,0.018,0.24257775067908774,0.5110383454027702,-0.009,-0.12128887533954387,-11.692651264353808,-0.6387446909543796,0.700948858122026,0.2655191727013851,60.62229698647129,-0.7145019371362016,0.26391429905181185,-0.6479477020443905,-0.3139932425831119,0.7066551817078344,0.6340715241813107,0.6252161429783771,0.6564965322996447,-0.4220391896942547,-0.3275432969538503,0.3283419484774146,0.5655697398274342
16,0.018,0.523925021016374,0.32294283554701464,-0.009,-0.261962510508187,-5.096626453175426,0.7917302922982452,0.5629215564885225,0.17147141777350733,1.9333217722424005,-0.6867780293153068,0.7257977046838863,-0.039416117583876364,0.33859546500838056,0.36743452536203935,0.8662245555557355,0.6431866366192183,0.5815578745469578,-0.49809777055000226,0.7124804329504879,-0.19132653923174153,0.3433822186116253
20,0.018,0.4569901311583365,0.4366231284326203,-0.009,-0.22849506557916824,-5.885274930196132,0.4010872205959988,0.03461035310194465,0.22831156421631016,26.272288852365687,-0.5283057025679379,0.8449780094816286,-0.083097822634911,-0.5709674039522954,-0.28113020642843456,0.7713378187652171,0.6284021867070282,0.4549483163239219,0.6309775916907463,0.5189380911216466,-0.6091095027876847,0.26817406784291536
22,0.018,0.38703960288771855,0.448194995501877,-0.009,-0.19351980144385927,-7.021365152964005,0.1225014393329259,0.5214962999667269,0.23409749775093852,68.6589643033075,-0.768159324742038,-0.11180123335942324,-0.6304218714727217,-0.38875331755004505,0.863799870598158,0.32050061099542293,0.5087259673986486,0.49127412691278316,-0.7069990256856034,0.5995200880784872,0.1990455576079078,0.28547696660566624
23,0.018,0.33023387101575113,0.2221828404707481,-0.009,-0.16511693550787557,-8.328060443898266,-0.6404932393496479,0.06100210336559719,0.12109142023537404,156.12080234894754,0.42306223815696475,-0.8553973376522184,-0.29885404026567286,-0.6387387360627574,-0.047605248275917514,-0.7679495864895947,0.6426750109492128,0.5157801227985477,-0.5665153971670532,-0.331077817924185,0.5190697714687705,0.22498033764360825
24,0.018,0.3758578423539238,0.6557404221627159,-0.009,-0.1879289211769619,-7.245041032087797,0.6748099660194702,0.07765701449144409,0.33787021108135795,7.413357356948679,-0.7033700343834473,0.7057527283045031,0.08475659987386941,-0.35716587108721903,-0.4539911428735297,0.8162870712702087,0.6145755732714545,0.5438797005617485,0.5713945537497938,0.5905657693579164,-0.5088823786931291,0.4589963826675191
33,0.018,0.20987048417170612,0.4224884727718972,-0.009,-0.10493524208585306,-13.776365512657184,0.40817234662159074,0.4520673282944048,0.22124423638594862,-36.25971857835704,-0.1269178937540083,0.8236499220190651,0.552713899049983,0.8149499461211568,-0.2310698449889509,0.5314727763996066,0.5654630258135099,0.517887567619431,-0.6419065615360694,0.060594608681976386,0.22257404142984044,0.5220674448517182
35,0.018,0.4105020669399432,0.6558810197735729,-0.009,-0.2052510334699716,-6.594286830380365,0.6661431288442787,0.4567166450321103,0.3379405098867865,7.743626891434328,-0.6751196454264288,0.6848209237477227,0.2742877444520788,-0.061130042002164375,-0.4224648365143696,0.9043155311470111,0.7351711245173513,0.5937539594025482,0.32707744246537457,0.5385410377837275,-0.17583497026480638,0.21173824388089466
37,0.018,0.22078301804101344,0.5014607582190419,-0.009,-0.11039150902050672,-13.002527612848892,-0.16787670128578613,0.7227086596221,0.26073037910952096,24.431664423715553,-0.592172345851543,0.7903284719283483,-0.15720311468950998,-0.6387348339511902,-0.34143551877168676,0.6895212820634729,0.4912735741987623,0.5087265404719039,0.7069989973921191,-0.14329540536116125,0.3127703755958394,0.20294808844432297
38,0.018,0.5580358112215684,0.7318102018266448,-0.009,-0.2790179056107842,-4.770916088631969,-0.5369179717107354,0.6645413312323467,0.3759051009133224,76.03046586005317,-0.6866179779599413,0.016999086230328003,-0.7268196360924322,-0.4946081077873148,0.7217888372429005,0.4841318974645172,0.5328400998923164,0.691904549413339,-0.4871853060672816,0.15061769668871816,0.3016411539996715,0.5192945347717745
44,0.018,0.2875800174928374,0.5807700965148209,-0.009,-0.1437900087464187,-9.682661495886089,-0.4949064295756799,0.19058890821969243,0.30038504825741047,144.7089718723931,0.4221211303659326,-0.7639840716277942,-0.4879980426165714,-0.552308815317624,0.21013174342760424,-0.806721527496644,0.718866276730958,0.6100598238722931,-0.33325408846085736,-0.11119621678984445,0.5779128409313661,0.5576850022326634
50,0.018,0.4125799537438536,0.34942546423698506,-0.009,-0.2062899768719268,-6.558960282833106,-0.0308056833069994,0.3328857275153485,0.18471273211849254,83.44169321324102,-0.6726936415773593,-0.3012138457790984,-0.6758353968921408,-0.5683013385233893,0.7952468739496387,0.21122499403681297,0.47383209390449277,0.5261678711060692,-0.7061377473282331,0.531155378104902,0.12343152806809143,0.32252442969850337
57,0.018,0.35093798153329026,0.5955976215008438,-0.009,-0.17546899076664513,-7.798890623225973,-0.640759236566808,0.1851324472423504,0.3077988107504219,102.46123819013442,-0.17950384465278166,-0.5252630424038646,-0.8317915039476577,-0.7110588099229666,0.6535827369590896,-0.25927779461419376,0.6798336109562432,0.5449113159347139,-0.4908135279110528,-0.05490566512111234,0.22519787157332843,0.5179729175572648
61,0.018,0.32619836135844954,0.7367162537129162,-0.009,-0.16309918067922477,-8.439708528435737,-0.5108871179266177,0.0935847616464237,0.3783581268564581,-159.91501194700547,0.593281723953303,-0.7951336237789155,0.12561574885024104,0.6238704335420615,0.35554557740230025,-0.6959691261411709,0.5087263293510931,0.49127371467021835,0.7069990516960316,-0.5484454734675893,0.6069634837789156,0.2406757986981175
63,0.018,0.2751272140097599,0.4795788868188542,-0.009,-0.13756360700487996,-10.165856016284717,-0.4332683949526803,0.4638538975031666,0.2497894434094271,92.93425992666717,-0.5411078320822633,-0.26360018471055013,-0.7985720109544268,-0.6414031521420939,0.7435125068421577,0.18918548726442078,0.5438789483712521,0.6145763539136974,-0.571394430081994,0.037606448759252675,0.31744864734569606,0.5537847418316527
72,0.018,0.34064661195608487,0.6224679388921608,-0.009,-0.17032330597804243,-8.053215619592546,0.3830609383023915,0.27596249542271495,0.3212339694460804,7.310771136627926,-0.7029227104565886,0.7106669073103703,0.02919263568566577,0.3191556132925685,0.2784666990564081,0.9058675355814845,0.6356409030484169,0.6460718569714528,-0.4225538995220035,0.30871010881735,-0.30309302600102783,0.6781597355037077
85,0.018,0.39945937716442126,0.6065194715685571,-0.009,-0.19972968858221063,-6.788614255376335,-0.6880960143196551,0.1910328522894319,0.31325973578427857,160.84780559072266,0.7139033643695838,-0.5023172945006066,-0.487872239410463,-0.14274091909025163,0.5776965400079608,-0.80367390008641,0.6855414038255162,0.6433848329797817,0.34071827120440595,-0.329712572613866,0.7312369972515798,0.25335668410278306
86,0.018,0.2906300189849823,0.3389114210616542,-0.009,-0.14531500949249115,-9.571270432649595,0.59252995665548,0.08978928943331983,0.1794557105308271,-6.239412520628771,-0.5725015848772276,0.7935097808719296,0.20635930551745343,0.5731377579230592,0.2073338060440506,0.7927961927975041,0.5863062729973066,0.5721493865520356,-0.5734893492578027,0.39919714673540413,-0.38323725581667534,0.21860899270568696
94,0.018,0.2429291648804177,0.6814260373311748,-0.009,-0.12146458244020884,-11.673705030701798,-0.35836191129651934,0.12833922151398572,0.3507130186655874,145.88726752988146,0.12831012561177813,-0.635125564576472,-0.761677115900765,-0.8364316382228054,0.34334138843611517,-0.42719878928512256,0.5328401507444832,0.6919047681640722,-0.4871849397779223,0.05162705180424948,0.35593975487083773,0.7279103335313576
95,0.018,0.564290142386161,0.4332031548894019,-0.009,-0.2821450711930805,-4.7156650442371175,-0.6165096542719293,0.061565488608640355,0.22660157744470097,154.25268170799535,0.41140916208704026,-0.6566312711289122,-0.6321217249284101,-0.6696463311296548,0.2527266667904293,-0.6983573749145866,0.618317307339389,0.7106086163765737,-0.3357366553951765,-0.11444885911759264,0.6907355265869083,0.1419963413854004
96,0.018,0.3344220647649945,0.6434455025469024,-0.009,-0.16721103238249724,-8.21528030745556,0.4597512278934974,0.364674066392717,0.3317227512734512,45.48752882634275,-0.26949507721793176,0.8200113876809461,-0.5049294281668188,-0.811889230058433,0.08850643264445657,0.5770636788914005,0.5178882905322597,0.5654625853707049,0.6419063662836286,0.7480975592489842,-0.09241160137328794,0.46117413993557166
100,0.018,0.27831799963551856,0.4591338435699045,-0.009,-0.13915899981775928,-10.037485781352656,0.2837418783589265,0.6832720649396702,0.23956692178495226,48.74796225176088,-0.2639567899092764,0.7061713008874447,-0.65699992912003,-0.7874046451024489,0.23563768534183427,0.5696216341729213,0.557064392985117,0.6676802940402516,0.4938443955523303,0.591381227215009,0.2711778724694927,0.3149481229715601
