idx,sx,sy,sz,rx,ry,state_angle,t_A_0,z_rot,R_E_0_contact,t_E_0_contact
13,0.018,0.24257775067908774,0.5110383454027702,-0.009,-0.12128887533954387,-10.931187678084434,-0.5988231477697308,0.6571395544893993,0.2655191727013851,60.62229698647129,0.6587982526309601,-0.4715306391015146,-0.5862113259899631,0.34462664509588403,-0.5034917925264127,0.7922931845904614,-0.6687431030076865,-0.7239854081727454,-0.1691974909169575,-0.3170939636587896,0.25969399288915074,0.559127554737723
16,0.018,0.523925021016374,0.32294283554701464,-0.009,-0.261962510508187,-5.036987555969317,0.7422471490296048,0.5277389592079897,0.17147141777350733,1.9333217722424005,0.6016317836857339,-0.6782009686653737,0.42199839213019685,-0.740767199385315,-0.6713720146837273,-0.022881744128246034,0.29883633175027347,-0.2988361825496746,-0.9063077748895122,0.5455134033859872,0.028733643843250643,0.5422132317351294
20,0.018,0.4569901311583365,0.4366231284326203,-0.009,-0.22849506557916824,-5.777098505330794,0.37601926930874896,0.032447206033073106,0.22831156421631016,26.272288852365687,0.8478695462034792,-0.35271287630496995,0.3958672245960521,-0.4379658826146329,-0.8867302607537295,0.1479707076728657,0.29883627337773416,-0.29883619518441534,-0.9063077899706095,0.3720695555743578,-0.4408872594232307,0.6558933930957175
22,0.018,0.38703960288771855,0.448194995501877,-0.009,-0.19351980144385927,-6.825788637036455,0.11484509937461795,0.4889027812188065,0.23409749775093852,68.6589643033075,0.9207718109676873,0.32596609640211693,0.21430206747404748,0.22164285150000407,-0.8892090207498754,0.400227140254126,0.3210198101460914,-0.32101934741291605,-0.8910066554635572,0.3593733401496733,0.15742869443781887,0.6608634012104319
23,0.018,0.33023387101575113,0.2221828404707481,-0.009,-0.16511693550787557,-8.007065779437566,-0.6004624118902948,0.05718947190524737,0.12109142023537404,156.12080234894754,-0.16144521687254215,0.9084813208613196,-0.3854829848320804,0.9332105197808276,0.2675963170322376,0.23981312908425148,0.3210195752900055,-0.32102009400792075,-0.8910064710897281,-0.2838305989739033,0.23146591696594537,0.434851372744828
33,0.018,0.20987048417170612,0.4224884727718972,-0.009,-0.10493524208585306,-12.661039351936765,0.38266157495774134,0.4238131202760045,0.22124423638594862,-36.25971857835704,0.19895983482744084,-0.47487041546968634,0.8572707114074788,-0.7405750060051932,0.5000592348451888,0.44887573127364794,-0.6418439410057909,-0.7241815036009216,-0.2521854580194164,-0.02430261130659986,0.2293446351443364,0.4917119901084031
37,0.018,0.22078301804101344,0.5014607582190419,-0.009,-0.11039150902050672,-12.025637908447122,-0.15738440745542448,0.6775393683957187,0.26073037910952096,24.431664423715553,0.7329289268391141,-0.6801703239746436,0.013546903214126715,-0.12489090041740325,-0.11495036761082016,0.9854890542157573,-0.6687431877749446,-0.7239853198583281,-0.16919753377115024,-0.178679312454038,0.21193870666227702,0.5495499276510828
101,0.018,0.31780052878284176,0.5152980385941031,-0.009,-0.15890026439142088,-8.322506146727763,-0.10231200769607574,0.628636077580035,0.26764901929705154,65.10073112533476,0.9367197570950312,0.24634943962071043,0.2487328893942008,0.13965080206790764,-0.9144716044360033,0.3797885440110484,0.321019859431805,-0.3210196851889365,-0.8910065160096083,0.05413625874079808,0.3148403928473549,0.7279664836807578
103,0.018,0.23448924204910085,0.6240553365837513,-0.009,-0.11724462102455042,-11.313140986658807,0.34743928758892495,0.5230193715937874,0.3220276682918757,59.4427103430073,0.5783093134622426,-0.578309302540405,-0.5754273964263954,0.4068886850488405,-0.40688854313840245,0.817852866622068,-0.707106735890739,-0.7071068264823491,7.76241558227489e-08,0.6150173586807293,0.12092648064802618,0.6290553194201167
119,0.018,0.39581615625166844,0.3943091627512576,-0.009,-0.19790807812583422,-6.673742192558397,0.2004797554648523,0.4302359103821176,0.2071545813756288,97.50377372353194,0.697905510891596,0.7161596517712031,-0.006576552447100509,0.6402143061222106,-0.6197273409158606,0.453942358849462,0.3210195322773939,-0.32101927682976683,-0.8910067810067989,0.5838170183446448,0.2589784417422236,0.606977624809745
121,0.018,0.4063519088674602,0.37018890246390523,-0.009,-0.2031759544337301,-6.4999514652416,-0.4091729880995495,0.6040635493957173,0.19509445123195263,117.28660491714092,0.43364682330779536,0.8885130431280667,-0.14998334849695882,0.8500867030805727,-0.3481969865233856,0.39510942259282533,0.2988361254611967,-0.29883679620712034,-0.9063076405680383,0.016833122954508957,0.5845506955308227,0.5894592848535098
