0,True,True,True,True,0.3184996646689734,0.6854406294039961,-0.22462121216488284,0.5920569423231694,0.36872031470199806,22.085631277406094,-9.94394654477193,-1.0
1,True,True,True,True,0.3014355816880533,0.2629862502110655,-0.6623089062046804,0.5049692855773832,0.15749312510553273,71.21867652061562,-10.513093079731606,-1.0
2,True,True,True,True,0.23035266590755016,0.21919262734196981,-0.521316675488864,0.1928190137732846,0.1355963136709849,-155.02544362892868,-13.813621614568406,-1.0
3,True,True,True,True,0.36806709406260774,0.5312532941440824,0.18206392215508072,0.7262908139140065,0.2916266470720412,59.61634790045028,-8.593853822844896,-1.0
4,True,True,True,True,0.3327847281399988,0.3250821926498839,-0.5570875289789168,0.4448530094197968,0.18854109632494195,161.74821392195219,-9.513036281855804,-1.0
5,True,True,True,True,0.2598652512235518,0.26303403125612684,-0.5903674786859722,0.10277603105570582,0.15751701562806342,-101.30136055861495,-12.218955624797516,-1.0
6,True,True,True,True,0.5283545760101286,0.2567800654650225,-0.5140053970606862,0.6601255149111376,0.15439003273251126,112.30742626239157,-5.975129600442639,-1.0
7,True,True,True,True,0.2981292429846375,0.21511132283421358,0.3807849100684586,0.18637866872037478,0.13355566141710679,80.48701605519886,-10.631035250917732,-1.0
8,True,True,True,True,0.29325681313152635,0.331653676128916,-0.3199291636409101,0.7150360265253979,0.191826838064458,73.11648593621061,-10.809776687592848,-1.0
9,True,True,True,True,0.5004967618832334,0.3187793192257634,-0.7217677497625781,0.3065887498461689,0.1853896596128817,142.81871935012424,-6.309021910788341,-1.0
10,True,True,True,True,0.3644772882792703,0.3591852221384314,-0.6778308908885448,0.04069319651481321,0.2055926110692157,143.56226615686273,-8.679146448498498,-1.0
11,True,True,True,True,0.3282628584943885,0.3167880386853742,0.19000458780080853,0.6797243418426633,0.1843940193426871,24.864193336485414,-9.645323075354646,-1.0
12,True,True,True,False,0.312164087090679,0.4226139218568278,0.42000884826652674,0.4212233105104589,0.23730696092841388,112.19621522183127,-10.147880666396654,-1.0
13,True,True,True,True,0.32364524651135296,0.5160821112030252,0.6911980936544508,0.44895273732812935,0.2840410556015126,-49.89699514801862,-9.784281471708166,-1.0
36,False,False,True,False,0.42646959320015654,0.761051767539525,0.1486425649483436,0.39146559024937133,0.4065258837697625,135.28207315992807,-7.409835000142708,-1.0
65,False,False,True,False,0.2764747607345138,0.7217386519261855,-0.31855964753199617,0.3603325806245016,0.38686932596309276,-140.78906457202055,-11.474580534124334,-1.0
107,False,False,True,False,0.4469911303514641,0.7565086916077988,0.3805783095360453,0.11760840924085936,0.4042543458038994,107.50632106015354,-7.067867923147189,-1.0
111,False,False,True,False,0.5029752802510447,0.7373724630393037,-0.36565884568805923,0.13006136323723158,0.3946862315196519,-130.97418499747027,-6.277807530079301,-1.0
135,False,False,True,False,0.26853144529197615,0.7945155506738626,0.3127441520593348,0.4048320655800588,0.4232577753369313,136.0376145999159,-11.818829116437039,-1.0
199,False,False,True,False,0.35425523101219814,0.6720634481321944,0.4719612382540639,0.03345806721202205,0.36203172406609724,85.38201109832931,-8.931602756100608,-1.0
251,False,False,True,False,0.5178462742481839,0.7343148630550964,-0.2330474232365417,0.3199738062764607,0.39315743152754823,-169.0981573290139,-6.0968339258849795,-1.0
435,False,False,True,False,0.4041272878004787,0.6824956403356999,0.24920392126469415,0.21299809873872003,0.36724782016784996,126.44585363833232,-7.821985660570433,-1.0
499,False,False,True,False,0.2526913470030456,0.7335959120167344,-0.21063099186596734,0.5162198964644681,0.3927979560083672,-174.77709340384928,-12.571445090141824,-1.0
501,False,False,True,False,0.3913208671212477,0.7262438203713224,0.4269668824535251,0.2202610047102423,0.3891219101856612,103.10296498491255,-8.079651748761254,-1.0
528,False,False,True,False,0.30010444380099277,0.7741160258167774,-0.47144879987499466,0.21420912247761562,0.4130580129083887,-120.93522402273622,-10.560258849896249,-1.0
550,False,False,True,False,0.4857231528083439,0.7445479020342389,-0.22634169924146996,0.3156886673663907,0.3982739510171195,-155.1953696767291,-6.501730757558063,-1.0
607,False,False,True,False,0.32265696419647993,0.7977343404049708,-0.24174552393403315,0.5684368565663958,0.42486717020248543,165.83527517860546,-9.814546373456254,-1.0
614,False,False,True,False,0.2133136118404685,0.7161561388440982,-0.4726273447128981,0.15854614057873928,0.38407806942204914,-108.8448197564466,-14.94171659401444,-1.0
680,False,False,True,False,0.38786839573035675,0.752750536470925,0.055113895896485854,0.4671707180127287,0.40237526823546255,158.00924131094706,-8.152056920123893,-1.0
716,False,False,True,False,0.2119792845467665,0.718037822949787,0.4431643325990544,0.46861409480790694,0.38501891147489353,125.65663545327885,-15.037982247757224,-1.0
756,False,False,True,False,0.4662523624518793,0.7483816909996119,-0.40242098571004636,0.08027237858045713,0.400190845499806,-115.70233024008343,-6.774490790467589,-1.0
809,False,False,True,False,0.24535482583266846,0.7822758238904581,0.5064807673654173,0.3763208341604136,0.4171379119452291,107.7503272608073,-12.953790527100871,-1.0
813,False,False,True,False,0.3828708297786443,0.7882536252625605,-0.3490451368808305,0.3478072329819588,0.42012681263128027,-139.69453397575828,-8.259203022469636,-1.0
857,False,False,True,False,0.4030417006660634,0.7999654729014398,-0.40010451816376885,0.024840374712628704,0.42598273645071993,-118.90406279486066,-7.843186478917956,-1.0
